codigo,nivel,codigo_padre,descripcion,unidad_medida,plantilla,activa,origen
09012003,8,09012000,EMPAPEL PISO P.FIJO,,EDIFICACION,true,MAESTRO
09012003.1101,10,09012003,PISO PFIJO EMPAPELADA,M2,EDIFICACION,true,MAESTRO
09013000,5,09000000,PRADOS Y ARBOLES,,EDIFICACION,true,MAESTRO
09013002,8,09013000,PRADOS,,EDIFICACION,true,MAESTRO
09013002.1001,10,09013002,PRADO  M2,M2,EDIFICACION,true,MAESTRO
10000000,4,,ENCHAPES,,EDIFICACION,true,MAESTRO
10001000,5,10000000,ENCHAPES,,EDIFICACION,true,MAESTRO
10001002,8,10001000,ENCHAPE CERAMICA COCIN,,EDIFICACION,true,MAESTRO
10001002.1701,10,10001002,ENCHAPE  MUROS COCINA/ROPAS,M2,EDIFICACION,true,MAESTRO
10001002.1702,10,10001002,ENCHAPE MESON COCINA M2,M2,EDIFICACION,true,MAESTRO
10001002.1703,10,10001002,ENCHAPE COCINA/ROPAS H:<0.6 ML,ML,EDIFICACION,true,MAESTRO
10001002.1704,10,10001002,ENCHAPE INSTALACION WIN,ML,EDIFICACION,true,MAESTRO
10001002.1705,10,10001002,ENCHAPE BAÑO PPAL M2,M2,EDIFICACION,true,MAESTRO
10001002.1706,10,10001002,ENCHAPE BAÑO PPAL DUCHA M2,M2,EDIFICACION,true,MAESTRO
10001002.1707,10,10001002,ENCHAPE BAÑO AUX M2,M2,EDIFICACION,true,MAESTRO
10001002.1708,10,10001002,ENCHAPE BAÑO AUX DUCHA M2,M2,EDIFICACION,true,MAESTRO
10001002.1709,10,10001002,ENCHAPE BAÑO SERV M2,M2,EDIFICACION,true,MAESTRO
10001002.1710,10,10001002,ENCHAPE BAÑO SERV DUCHA M2,M2,EDIFICACION,true,MAESTRO
10001002.1711,10,10001002,ENCHAPE CENEFA WC AUX ML,ML,EDIFICACION,true,MAESTRO
10001002.1712,10,10001002,ENCHAPE CENEFA WC PPAL ML,ML,EDIFICACION,true,MAESTRO
10001002.1713,10,10001002,ENCHAPE INSTALACION WIN BAÑOS,ML,EDIFICACION,true,MAESTRO
10001002.1714,10,10001002,ENCHAPE CENEFA WC SOC ML,ML,EDIFICACION,true,MAESTRO
10001002.1715,10,10001002,ENCHAPE TURCO M2,M2,EDIFICACION,true,MAESTRO
10001002.1716,10,10001002,ENCHAPES TRASCIEGO MAT M2,M2,EDIFICACION,true,MAESTRO
10001002.1717,10,10001002,ENCHAPES SUBIDA MATERIAL,UN,EDIFICACION,true,MAESTRO
10001002.1719,10,10001002,ENCHAPE CERAMICA BBQ M2,M2,EDIFICACION,true,MAESTRO
10001002.1720,10,10001002,ENCHAPE CERAMICA CTO ASEO M2,M2,EDIFICACION,true,MAESTRO
10001002.1721,10,10001002,ENCHAPE NICHO PIEDRA SINTER.,M2,EDIFICACION,true,MAESTRO
10001007,8,10001000,PAPEL DE COLGADURA,,EDIFICACION,true,MAESTRO
10001007.1001,10,10001007,PAPEL DE COLGADURA M2,M2,EDIFICACION,true,MAESTRO
10003000,5,10000000,ENCHAPES PUNTO FIJO,,EDIFICACION,true,MAESTRO
10003002,8,10003000,ENCHAPE CERAMICA ASEO,,EDIFICACION,true,MAESTRO
10003002.1120,10,10003002,ENCHAPE PFIJO LAVATRAPEROS M2,M2,EDIFICACION,true,MAESTRO
10003002.1121,10,10003002,ENCHAPE MARCO ASCENSOR  M2,M2,EDIFICACION,true,MAESTRO
10003002.1122,10,10003002,ENCHAPE CERAMICA PTO FIJO  M2,M2,EDIFICACION,true,MAESTRO
10005000,5,10000000,ENCHAPES ESPECIALES,,EDIFICACION,true,MAESTRO
10005001,8,10005000,ENCHAPE EN MADERA,,EDIFICACION,true,MAESTRO
10005001.1001,10,10005001,ENCHAPE MALAMINA  M2,M2,EDIFICACION,true,MAESTRO
10005001.1002,10,10005001,ENCHAPE MARMOL M2,M2,EDIFICACION,true,MAESTRO
10006000,5,10000000,ENCHAPES DE FACHADA,,EDIFICACION,true,MAESTRO
10006001,8,10006000,ENCHAPE DE FACHADA,,EDIFICACION,true,MAESTRO
10006001.1401,10,10006001,ENCHAPE FACHADA PIZARRA M2,M2,EDIFICACION,true,MAESTRO
10006001.1402,10,10006001,ENCHAPE FACHADA TUNGURAHUA M2,M2,EDIFICACION,true,MAESTRO
10006001.1403,10,10006001,ENCHAPE FACHADA GRANITO M2,M2,EDIFICACION,true,MAESTRO
10006001.1404,10,10006001,ENCHAPE FACHADA P.MUÑECA M2,M2,EDIFICACION,true,MAESTRO
10006001.1405,10,10006001,ENCHAPE FACHADA P.LAJA M2,M2,EDIFICACION,true,MAESTRO
10006001.1406,10,10006001,MURO VERDE TC,M2,EDIFICACION,true,MAESTRO
10006001.1407,10,10006001,ENCHAPE FACHADA STO M2,M2,EDIFICACION,true,MAESTRO
11000000,4,,INSTAL HIDRAULICA-SANITAR,,EDIFICACION,true,MAESTRO
11001000,5,11000000,INSTALACIONES HIDRAULICAS,,EDIFICACION,true,MAESTRO
11001002,8,11001000,MONTANTE PVC,,EDIFICACION,true,MAESTRO
11001002.1001,10,11001002,MONTANTE HIDRAULICA,ML,EDIFICACION,true,MAESTRO
11001002.1002,10,11001002,INS VALVULA VENTOSA,UN,EDIFICACION,true,MAESTRO
11001002.1003,10,11001002,INS VALVULA / MANOMETRO,UN,EDIFICACION,true,MAESTRO
11001003,8,11001000,PRUEBA HIDRA. MONTANTE,,EDIFICACION,true,MAESTRO
11001003.1005,10,11001003,MONTANTE HIDRAULICA PRUEBA,UN,EDIFICACION,true,MAESTRO
11001005,8,11001000,ACOMETIDA,,EDIFICACION,true,MAESTRO
11001005.1006,10,11001005,ACOMETIDA,ML,EDIFICACION,true,MAESTRO
11001005.1012,10,11001005,SUM-INS  CONTADOR,UN,EDIFICACION,true,MAESTRO
11001005.1013,10,11001005,INS VALVULA CONTADOR,UN,EDIFICACION,true,MAESTRO
11001006,8,11001000,PTO AGUA FRIA-RED PVC,,EDIFICACION,true,MAESTRO
11001006.1016,10,11001006,PUNTO AGUA FRIA,UN,EDIFICACION,true,MAESTRO
11001006.1017,10,11001006,RED HIDRA SUMINISTRO,ML,EDIFICACION,true,MAESTRO
11001006.1018,10,11001006,PUNTO AGUA CALIENTE,UN,EDIFICACION,true,MAESTRO
11001006.1019,10,11001006,RED HIDRA SUMINISTRO CPVC,ML,EDIFICACION,true,MAESTRO
11001006.1020,10,11001006,INS VALVULA DE BOLA,UN,EDIFICACION,true,MAESTRO
11001008,8,11001000,PRUEBA HIDRAULICA,,EDIFICACION,true,MAESTRO
11001008.1036,10,11001008,PRUEBA HIDRAULICA,UN,EDIFICACION,true,MAESTRO
11001009,8,11001000,TANQUE PLASTICO,,EDIFICACION,true,MAESTRO
11001009.1001,10,11001009,TANQUE PLASTICO,UN,EDIFICACION,true,MAESTRO
11001998,8,11001000,MATERIALES HIDRAULICOS,,EDIFICACION,true,MAESTRO
11001998.1040,10,11001998,MATERIALES HIDRAULICOS,UN,EDIFICACION,true,MAESTRO
11001999,8,11001000,ACTIVIDADES VARIAS,,EDIFICACION,true,MAESTRO
11001999.1041,10,11001999,PLOM ACTIVIDADES VARIAS AY,UN,EDIFICACION,true,MAESTRO
11001999.1042,10,11001999,PLOM ACTIVIDADES VARIAS OF,UN,EDIFICACION,true,MAESTRO
11003000,5,11000000,INSTALACION SANITAR-A.LL.,,EDIFICACION,true,MAESTRO
11003001,8,11003000,PUNTO SANITARIO,,EDIFICACION,true,MAESTRO
11003001.1050,10,11003001,PUNTO SANITARIO,UN,EDIFICACION,true,MAESTRO
11003001.1051,10,11003001,EMBONES PASES PTO SAN,UN,EDIFICACION,true,MAESTRO
11003001.1052,10,11003001,ANCLAJE ARAÑA BAÑO-COCINA,UN,EDIFICACION,true,MAESTRO
11003001.1053,10,11003001,PRUEBA SANITARIA,UN,EDIFICACION,true,MAESTRO
11003001.1054,10,11003001,REDUCTOR DE GOLPE DE CAIDA,UN,EDIFICACION,true,MAESTRO
11003001.1055,10,11003001,DESAGUE AA,ML,EDIFICACION,true,MAESTRO
11003001.1056,10,11003001,"TUBERIA  SAN 2-3-4""",ML,EDIFICACION,true,MAESTRO
11003001.1057,10,11003001,"TUBERIA  SAN 6""",ML,EDIFICACION,true,MAESTRO
11003001.1058,10,11003001,"TUBERIA  ALL 2-3-4""",ML,EDIFICACION,true,MAESTRO
11003001.1059,10,11003001,"TUBERIA  ALL 6""",ML,EDIFICACION,true,MAESTRO
11003003,8,11003000,BAJANTE SANITARIO,,EDIFICACION,true,MAESTRO
11003003.1060,10,11003003,PUNTO BAJANTE SAN,UN,EDIFICACION,true,MAESTRO
11003003.1070,10,11003003,PUNTO BAJANTE ALL,UN,EDIFICACION,true,MAESTRO
11003003.1080,10,11003003,PUNTO VENTILACION,UN,EDIFICACION,true,MAESTRO
11003004,8,11003000,nan,,EDIFICACION,true,MAESTRO
11003004.1070,10,11003004,PUNTO BAJANTE ALL,UN,EDIFICACION,true,MAESTRO
11003005,8,11003000,nan,,EDIFICACION,true,MAESTRO
11003005.1080,10,11003005,PUNTO VENTILACION,UN,EDIFICACION,true,MAESTRO
11003998,8,11003000,MATERIALES SANITARIOS,,EDIFICACION,true,MAESTRO
11003998.1090,10,11003998,MATERIALES SANITARIOS,UN,EDIFICACION,true,MAESTRO
11003998.1091,10,11003998,MATERIALES LLUVIAS,UN,EDIFICACION,true,MAESTRO
11003999,8,11003000,ACTIVIDADES VARIAS,,EDIFICACION,true,MAESTRO
11003999.1092,10,11003999,PLOM ACTIVIDADES VARIAS AY,UN,EDIFICACION,true,MAESTRO
11003999.1093,10,11003999,PLOM ACTIVIDADES VARIAS OF,UN,EDIFICACION,true,MAESTRO
11005000,5,11000000,INSTALACIONES DE GAS,,EDIFICACION,true,MAESTRO
11005001,8,11005000,MONTANTE GAS,,EDIFICACION,true,MAESTRO
11005001.1001,10,11005001,MONTANTE RED GAS PEALPE,ML,EDIFICACION,true,MAESTRO
11005001.1002,10,11005001,MONTANTE RED GAS HG,ML,EDIFICACION,true,MAESTRO
11005002,8,11005000,PRUEBA DE GAS MONTANTE,,EDIFICACION,true,MAESTRO
11005002.1010,10,11005002,MONTANTE GAS PRUEBA,UN,EDIFICACION,true,MAESTRO
11005003,8,11005000,ACOMETIDA DE GAS,,EDIFICACION,true,MAESTRO
11005003.1011,10,11005003,ACOMETIDA GAS  HG,ML,EDIFICACION,true,MAESTRO
11005003.1012,10,11005003,ACOMETIDA GAS PEALPE,ML,EDIFICACION,true,MAESTRO
11005005,8,11005000,PUNTO DE GAS,,EDIFICACION,true,MAESTRO
11005005.1021,10,11005005,PUNTO GAS,UN,EDIFICACION,true,MAESTRO
11005005.1022,10,11005005,RED GAS SUMINISTRO HG,ML,EDIFICACION,true,MAESTRO
11005005.1023,10,11005005,RED GAS SUMINISTRO PEALPE,ML,EDIFICACION,true,MAESTRO
11005005.1024,10,11005005,VALVULA DE GAS,UN,EDIFICACION,true,MAESTRO
11005006,8,11005000,VALVULAS DE GAS,,EDIFICACION,true,MAESTRO
11005006.1030,10,11005006,VALVULA DE GAS,UN,EDIFICACION,true,MAESTRO
11005007,8,11005000,PRUEBA DE GAS,,EDIFICACION,true,MAESTRO
11005007.1040,10,11005007,PRUEBA GAS,UN,EDIFICACION,true,MAESTRO
11005998,8,11005000,MATERIALES RED DE GAS,,EDIFICACION,true,MAESTRO
11005998.1050,10,11005998,MATERIALES RED GAS,UN,EDIFICACION,true,MAESTRO
11007000,5,11000000,MONTAN INCENDIO EDIFICIO,,EDIFICACION,true,MAESTRO
11007001,8,11007000,MONTANTE INCENDIO,,EDIFICACION,true,MAESTRO
11007001.1001,10,11007001,"MONTANTE RED RCI 3-4""",ML,EDIFICACION,true,MAESTRO
11007001.1002,10,11007001,"MONTANTE RED RCI > 6""",ML,EDIFICACION,true,MAESTRO
11007001.1003,10,11007001,RCI VALVULA ESCALERAS,UN,EDIFICACION,true,MAESTRO
11007001.1004,10,11007001,ACOMETIDA RED RCI,ML,EDIFICACION,true,MAESTRO
11007001.1005,10,11007001,RCI VALVULA VENTOSA,UN,EDIFICACION,true,MAESTRO
11007001.1006,10,11007001,RCI  MANOMETRO,UN,EDIFICACION,true,MAESTRO
11007001.1007,10,11007001,RCI ATRAQUE TUBERIA MONTANTE,UN,EDIFICACION,true,MAESTRO
11007001.1008,10,11007001,RCI REGULADOR DE PRESION,UN,EDIFICACION,true,MAESTRO
11007001.1009,10,11007001,RCI MONTANTE TUB PEAD 110 MM,ML,EDIFICACION,true,MAESTRO
11007001.1010,10,11007001,RCI SIAMESA EDIFICACIONES,UN,EDIFICACION,true,MAESTRO
11007003,8,11007000,PRUEBA HIDRA. MONTANTE,,EDIFICACION,true,MAESTRO
11007003.1040,10,11007003,PRUEBA MONTANTE RCI,UN,EDIFICACION,true,MAESTRO
11007004,8,11007000,SISTEMA EXTINCION INCE,,EDIFICACION,true,MAESTRO
11007004.1001,10,11007004,"RED CONTRAINCENDIO  1""",ML,EDIFICACION,true,MAESTRO
11007004.1002,10,11007004,"RED CONTRAINCENDIO  1 1/2""",ML,EDIFICACION,true,MAESTRO
11007004.1003,10,11007004,"RED CONTRA INCENDIO  2""",ML,EDIFICACION,true,MAESTRO
11007004.1004,10,11007004,"RED CONTRAINCENDIO  2 1/2""",ML,EDIFICACION,true,MAESTRO
11007004.1005,10,11007004,"RED CONTRA INCENDIO  3""",ML,EDIFICACION,true,MAESTRO
11007004.1006,10,11007004,"RED CONTRA INCENDIO  4""",ML,EDIFICACION,true,MAESTRO
11007004.1007,10,11007004,"RED CONTRAINCENDIO  6""",ML,EDIFICACION,true,MAESTRO
11007004.1008,10,11007004,ROCIADORES,UN,EDIFICACION,true,MAESTRO
11007004.1009,10,11007004,"RED CONTRAINCENDIO  1 1/4""",ML,EDIFICACION,true,MAESTRO
11007998,8,11007000,MATERIALES RED RCI,,EDIFICACION,true,MAESTRO
11007998.1050,10,11007998,MATERIALES RED CINCE,UN,EDIFICACION,true,MAESTRO
13000000,4,,APARATOS SANITARIOS,,EDIFICACION,true,MAESTRO
13001000,5,13000000,PORCELANA SANITARIA,,EDIFICACION,true,MAESTRO
13001001,8,13001000,LAVAMANOS,,EDIFICACION,true,MAESTRO
13001001.1001,10,13001001,LAVAMANOS BAÑO AUX,UN,EDIFICACION,true,MAESTRO
13001001.1002,10,13001001,LAVAMANOS BAÑO PPAL,UN,EDIFICACION,true,MAESTRO
13001001.1003,10,13001001,LAVAMANOS BAÑO SOCIAL,UN,EDIFICACION,true,MAESTRO
13001001.1004,10,13001001,LAVAMANOS BAÑO SERVICIO,UN,EDIFICACION,true,MAESTRO
13001001.1005,10,13001001,SANITARIO BAÑO AUX,UN,EDIFICACION,true,MAESTRO
13001001.1006,10,13001001,SANITARIO BAÑO PPAL,UN,EDIFICACION,true,MAESTRO
13001001.1007,10,13001001,SANITARIO BAÑO SOCIAL,UN,EDIFICACION,true,MAESTRO
13001001.1008,10,13001001,SANITARIO BAÑO SERVICIO,UN,EDIFICACION,true,MAESTRO
13001001.1009,10,13001001,INCRUSTACIONES BAÑO AUX,UN,EDIFICACION,true,MAESTRO
13001001.1010,10,13001001,INCRUSTACIONES BAÑO PPAL,UN,EDIFICACION,true,MAESTRO
13001001.1011,10,13001001,INCRUSTACIONES WC SOCIAL,UN,EDIFICACION,true,MAESTRO
13001001.1012,10,13001001,INCRUSTACIONES WC SERVICIO,UN,EDIFICACION,true,MAESTRO
13001001.1013,10,13001001,BARRA PARA DISCAPACITADOS,UN,EDIFICACION,true,MAESTRO
13001001.1014,10,13001001,LAVADERO EN GRANITO,UN,EDIFICACION,true,MAESTRO
13001001.1015,10,13001001,LAVADERO FIBRA DE VIDRIO,UN,EDIFICACION,true,MAESTRO
13001001.1016,10,13001001,LAVAPLATOS,UN,EDIFICACION,true,MAESTRO
13001001.1017,10,13001001,LAVAPLATOS BBQ,UN,EDIFICACION,true,MAESTRO
13001001.1018,10,13001001,LAVADERO PORCELANA FRIA,UN,EDIFICACION,true,MAESTRO
13001001.1019,10,13001001,TINA,UN,EDIFICACION,true,MAESTRO
13001001.1020,10,13001001,ORINAL,UN,EDIFICACION,true,MAESTRO
13001001.1021,10,13001001,LLAVE LAVADORA,UN,EDIFICACION,true,MAESTRO
13001001.1022,10,13001001,CAJA DE LAVADORA INC DETALLADA,UN,EDIFICACION,true,MAESTRO
13001001.1023,10,13001001,CAJA VALV GAS INC DETALLADA,UN,EDIFICACION,true,MAESTRO
13001001.1024,10,13001001,MEZCLADOR DUCHAS WC AUX,UN,EDIFICACION,true,MAESTRO
13001001.1025,10,13001001,MEZCLADOR DUCHAS WC PPAL,UN,EDIFICACION,true,MAESTRO
13001001.1026,10,13001001,DUCHA SENCILLA+INS POMAS,UN,EDIFICACION,true,MAESTRO
13006000,5,13000000,REJILLAS-TRAGANTES,,EDIFICACION,true,MAESTRO
13006002,8,13006000,REJILLAS CON SOSCO,,EDIFICACION,true,MAESTRO
13006002.1001,10,13006002,REJILLA PISO,UN,EDIFICACION,true,MAESTRO
13006003,8,13006000,REJILLAS PLANAS,,EDIFICACION,true,MAESTRO
13006003.1001,10,13006003,REJILLA BUITRON GAS,UN,EDIFICACION,true,MAESTRO
13006004,8,13006000,REJILLAS VENTILACION,,EDIFICACION,true,MAESTRO
13006004.1001,10,13006004,REJILLA VENTILACION COCINA,UN,EDIFICACION,true,MAESTRO
13006004.1003,10,13006004,REJILLA VENTILACION BAÑO,UN,EDIFICACION,true,MAESTRO
13007000,5,13000000,REJILLAS-TRAGANTES PFIJO,,EDIFICACION,true,MAESTRO
13007001,8,13007000,REJILLAS CON SOSCO,,EDIFICACION,true,MAESTRO
13007001.1101,10,13007001,PTO FIJO REJILLAS PISO,UN,EDIFICACION,true,MAESTRO
13007003,8,13007000,LLAVE TERMINAL,,EDIFICACION,true,MAESTRO
13007003.1101,10,13007003,PFIJO LAVATRAP LLAVE TERM,UN,EDIFICACION,true,MAESTRO
13007004,8,13007000,TRAGANTES,,EDIFICACION,true,MAESTRO
13007004.1001,10,13007004,REJILLA TRAGANTE CUB,UN,EDIFICACION,true,MAESTRO
14000000,4,,CARPINTERIA DE MADERA,,EDIFICACION,true,MAESTRO
14001000,5,14000000,PUERTAS Y MARCOS,,EDIFICACION,true,MAESTRO
14001001,8,14001000,PUERTA PRINCIPAL,,EDIFICACION,true,MAESTRO
14001001.1001,10,14001001,PUERTA+MARCO PPAL,UN,EDIFICACION,true,MAESTRO
14001002,8,14001000,PUERTAS ALCOBAS,,EDIFICACION,true,MAESTRO
14001002.1101,10,14001002,PUERTA+MARCO ALCOBAS,UN,EDIFICACION,true,MAESTRO
14001002.1102,10,14001002,PUERTA+MARCO VESTIER,UN,EDIFICACION,true,MAESTRO
14001002.1103,10,14001002,PUERTA+MARCO DISPONIBLE,UN,EDIFICACION,true,MAESTRO
14001002.1104,10,14001002,PUERTA+MARCO VESTIER CORREDIZA,UN,EDIFICACION,true,MAESTRO
14001002.1105,10,14001002,MARCO MADERA PTA ALCOBA,UN,EDIFICACION,true,MAESTRO
14001004,8,14001000,PUERTAS BAÑOS,,EDIFICACION,true,MAESTRO
14001004.1201,10,14001004,PUERTA+MARCO BAÑOS,UN,EDIFICACION,true,MAESTRO
14001004.1202,10,14001004,PUERTA BAÑOS,UN,EDIFICACION,true,MAESTRO
14001004.1203,10,14001004,MARCO MADERA PTA BAÑO,UN,EDIFICACION,true,MAESTRO
14001008,8,14001000,PUERTA ROPAS,,EDIFICACION,true,MAESTRO
14001008.1401,10,14001008,PUERTA+MARCO ROPAS,UN,EDIFICACION,true,MAESTRO
14001008.1402,10,14001008,PUERTA ROPAS CORREDIZA,UN,EDIFICACION,true,MAESTRO
14004000,5,14000000,CLOSETS-MUEBLES EN MADERA,,EDIFICACION,true,MAESTRO
14004001,8,14004000,CLOSET DE MADERA,,EDIFICACION,true,MAESTRO
14004001.1001,10,14004001,CLOSET ALC PPAL,ML,EDIFICACION,true,MAESTRO
14004001.1002,10,14004001,CLOSET ALC AUX1,ML,EDIFICACION,true,MAESTRO
14004001.1003,10,14004001,CLOSET ALC AUX2,ML,EDIFICACION,true,MAESTRO
14004002,8,14004000,VESTIER DE MADERA,,EDIFICACION,true,MAESTRO
14004002.1001,10,14004002,VESTIER ALC PPAL,ML,EDIFICACION,true,MAESTRO
14004003,8,14004000,MUEBLES DE COCINA,,EDIFICACION,true,MAESTRO
14004003.1001,10,14004003,MUEBLE SUP COCINA,ML,EDIFICACION,true,MAESTRO
14004003.1002,10,14004003,MUEBLE INF COCINA,ML,EDIFICACION,true,MAESTRO
14004003.1003,10,14004003,MUEBLE INF COCINA BARRA,ML,EDIFICACION,true,MAESTRO
14004003.1004,10,14004003,MUEBLE ISLA COCINA,ML,EDIFICACION,true,MAESTRO
14004003.1005,10,14004003,MUEBLE BAJO BBQ,UN,EDIFICACION,true,MAESTRO
14004004,8,14004000,MUEBLES EN BAÑO,,EDIFICACION,true,MAESTRO
14004004.1001,10,14004004,CMAD MUEBLE INF WC PPAL,UN,EDIFICACION,true,MAESTRO
14004004.1002,10,14004004,CMAD MUEBLE INF WC AUX,UN,EDIFICACION,true,MAESTRO
14004004.1003,10,14004004,CMAD MUEBLE INF WC SOCI,UN,EDIFICACION,true,MAESTRO
14004007,8,14004000,MUEBLE LAVADERO,,EDIFICACION,true,MAESTRO
14004007.1001,10,14004007,CMAD MUEBLE LAVADERO,UN,EDIFICACION,true,MAESTRO
14008000,5,14000000,VARIOS CARPINTERIA MADERA,,EDIFICACION,true,MAESTRO
14008001,8,14008000,PUERTA PROVISIONAL,,EDIFICACION,true,MAESTRO
14008001.1001,10,14008001,CMAD PUERTA PROVISIONAL APTO,UN,EDIFICACION,true,MAESTRO
15000000,4,,CARPINTERIA METALICA,,EDIFICACION,true,MAESTRO
15001000,5,15000000,CARPINTERIA ALUMINIO,,EDIFICACION,true,MAESTRO
15001001,8,15001000,PUERTA PATIO,,EDIFICACION,true,MAESTRO
15001001.1001,10,15001001,PTA PATIO,UN,EDIFICACION,true,MAESTRO
15001002,8,15001000,PUERTA BATIENTE,,EDIFICACION,true,MAESTRO
15001002.1001,10,15001002,PTA ROPAS EN VIDRIO CON PIVOTE,UN,EDIFICACION,true,MAESTRO
15001004,8,15001000,PUERTA VENTANA,,EDIFICACION,true,MAESTRO
15001004.1001,10,15001004,PTA VENTANA,UN,EDIFICACION,true,MAESTRO
15001005,8,15001000,VENTANERIA,,EDIFICACION,true,MAESTRO
15001005.1001,10,15001005,VENT COR/2C/1COR MITAD,UN,EDIFICACION,true,MAESTRO
15001005.1002,10,15001005,VENT BAT/2C/1BAT 0.4 FIJ,UN,EDIFICACION,true,MAESTRO
15001005.1003,10,15001005,VENT COR/2C/1COR 1/2/1FIJ INF,UN,EDIFICACION,true,MAESTRO
15001005.1004,10,15001005,VENT BAT/2C/1BAT 0.4/1FIJ INF,UN,EDIFICACION,true,MAESTRO
15001005.1005,10,15001005,VENT COR/4C/2COR CENTRO,UN,EDIFICACION,true,MAESTRO
15001005.1006,10,15001005,VENT BAT/3C/2BAT COSTADOS,UN,EDIFICACION,true,MAESTRO
15001005.1007,10,15001005,VENT  PT COR/4C/2COR CENTRO,UN,EDIFICACION,true,MAESTRO
15001005.1008,10,15001005,VENT PT BAT/3C/2BAT COSTADOS,UN,EDIFICACION,true,MAESTRO
15001005.1009,10,15001005,"VENT COR/2C/1COR MITAD h<1,2",UN,EDIFICACION,true,MAESTRO
15001005.1010,10,15001005,VENT ROPAS COR/2C,UN,EDIFICACION,true,MAESTRO
15001005.1011,10,15001005,VENT ASEO FIJ/1C/ REJILLA,UN,EDIFICACION,true,MAESTRO
15001005.1012,10,15001005,VENT BAT/2C/1BAT VERT SUP,UN,EDIFICACION,true,MAESTRO
15001005.1013,10,15001005,VENT FIJ/1C/ REJILLA,UN,EDIFICACION,true,MAESTRO
15001005.1014,10,15001005,VENT FIJ/1C/ REJILLA  H:0.36,UN,EDIFICACION,true,MAESTRO
15001005.1015,10,15001005,VENT BAT/1C/1BAT ARRIBA,UN,EDIFICACION,true,MAESTRO
15001005.1016,10,15001005,V08 PROY/1C/1PROY INF,UN,EDIFICACION,true,MAESTRO
15001005.1017,10,15001005,V09  FIJ/1C/ REJILLA,UN,EDIFICACION,true,MAESTRO
15001006,8,15001000,DIVISION DE BAÑO,,EDIFICACION,true,MAESTRO
15001006.1001,10,15001006,DIV BAÑO VID TEMPLADO,UN,EDIFICACION,true,MAESTRO
15001006.1009,10,15001006,DIVISION DE BAÑO ACERO INOX,M2,EDIFICACION,true,MAESTRO
15001010,8,15001000,CORTASOL,,EDIFICACION,true,MAESTRO
15001010.1001,10,15001010,CORTASOL LAMINA PERFORADA,M2,EDIFICACION,true,MAESTRO
15001011,8,15001000,PERSIANAS,,EDIFICACION,true,MAESTRO
15001011.1001,10,15001011,CMAQ PERSIANA,UN,EDIFICACION,true,MAESTRO
15001011.1002,10,15001011,CMET VENTANA SHUT,UN,EDIFICACION,true,MAESTRO
15003000,5,15000000,PUERTAS Y MARCOS,,EDIFICACION,true,MAESTRO
15003001,8,15003000,PUERTA METALICA,,EDIFICACION,true,MAESTRO
15003001.1001,10,15003001,PUERTA METALICA PPAL,UN,EDIFICACION,true,MAESTRO
15003001.1002,10,15003001,PUERTA METALICA PATIO,UN,EDIFICACION,true,MAESTRO
15003001.1003,10,15003001,PUERTA PPAL DE SEGURIDAD,UN,EDIFICACION,true,MAESTRO
15003001.1101,10,15003001,PUERTA MET CTOASEO/LAVATRAPERO,UN,EDIFICACION,true,MAESTRO
15003001.1102,10,15003001,PUERTA ACCESO A TORRE,UN,EDIFICACION,true,MAESTRO
15003001.1201,10,15003001,PUERTA METALICA CMAQ/CTA,UN,EDIFICACION,true,MAESTRO
15003001.1302,10,15003001,ESCOTILLA PFIJO/CMAQ,UN,EDIFICACION,true,MAESTRO
15003001.1401,10,15003001,PUERTA METALICA DEPOSITO,UN,EDIFICACION,true,MAESTRO
15003001.1402,10,15003001,PUERTA MET TRANSFORMADOR,UN,EDIFICACION,true,MAESTRO
15003001.1403,10,15003001,PUERTA MET PLANTA EMERGENCIA,UN,EDIFICACION,true,MAESTRO
15003001.1404,10,15003001,PUERTA MET CTO TABLEROS,UN,EDIFICACION,true,MAESTRO
15003001.1405,10,15003001,PUERTA MET CTO BOMBAS,UN,EDIFICACION,true,MAESTRO
15003001.1406,10,15003001,PUERTA MET CTO DE ASEO,UN,EDIFICACION,true,MAESTRO
15003001.1407,10,15003001,PORTON DE ACCESO VEHICULAR,UN,EDIFICACION,true,MAESTRO
15003001.1408,10,15003001,PUERTA ENRROLLABLE T. CORTINA,UN,EDIFICACION,true,MAESTRO
15003004,8,15003000,MARCO METALICO PUERTA,,EDIFICACION,true,MAESTRO
15003004.1001,10,15003004,MARCO METALICO PTA ALCOBA,UN,EDIFICACION,true,MAESTRO
15003004.1002,10,15003004,MARCO METALICO PTA BAÑO,UN,EDIFICACION,true,MAESTRO
15003009,8,15003000,PUERTA CORTAFUEGOS,,EDIFICACION,true,MAESTRO
15003009.1101,10,15003009,PTA CORTAFUEGO+CERRADURA ESCAL,UN,EDIFICACION,true,MAESTRO
15003011,8,15003000,PUERTA MEDIDORES,,EDIFICACION,true,MAESTRO
15003011.1001,10,15003011,REJILLAS METALICAS NICHO GAS,UN,EDIFICACION,true,MAESTRO
15003011.1002,10,15003011,PUERTA METAL MEDIDORES AGUA,UN,EDIFICACION,true,MAESTRO
15003011.1003,10,15003011,PUERTA METAL MEDIDORES LUZ TC,UN,EDIFICACION,true,MAESTRO
15003011.1004,10,15003011,PUERTA METAL MEDIDORES GAS TC,UN,EDIFICACION,true,MAESTRO
